date,channel_id,video_id,claimed_status,uploader_type,country_code,estimated_partner_revenue,estimated_partner_ad_revenue,estimated_partner_ad_auction_revenue,estimated_partner_ad_reserved_revenue,estimated_youtube_ad_revenue,estimated_monetized_playbacks,estimated_playback_based_cpm,ad_impressions,estimated_cpm,estimated_partner_red_revenue,estimated_partner_transaction_revenue
20190111,UC9YSngk5ablDGZiLJvvbKzQ,IrjnwyYQVHI,claimed,self,DK,0.002,0.002,0.002,0,0.004,1,4.073,1,4.073,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,adW4twDlijA,claimed,self,KR,0,0,0,0,0,2,0.106,2,0.106,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,5Vr-74ByNlE,claimed,self,KR,0.001,0.001,0.001,0,0.003,1,2.587,1,2.587,0,0
20190111,UCnp291tDquOa2Mz3LxY9Iew,J6yaKdoXeIw,claimed,self,VN,0,0,0,0,0,1,0.348,1,0.348,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,tJSy9kQTSgA,claimed,self,SA,0.001,0.001,0.001,0,0.003,1,2.654,1,2.654,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,szcEvO29uBg,claimed,self,SG,0.014,0.014,0.001,0.013,0.026,5,5.101,5,5.101,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,zMlqR214wi8,claimed,self,AU,0.005,0.005,0.005,0,0.009,10,0.931,13,0.716,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,BNMMvgYXlUU,claimed,self,DE,0.009,0.009,0.009,0,0.016,2,7.815,2,7.815,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,SynvZDmN6Kk,claimed,self,TW,0.002,0.002,0.002,0,0.004,1,3.562,1,3.562,0,0
20190111,UC_A4atmgIGQK_BLsnxjsCEw,A9q_symNPuw,claimed,self,PL,0.004,0.004,0.004,0,0.007,1,7.087,1,7.087,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,-VpqdP-3sAo,claimed,self,MY,0.003,0.003,0.003,0,0.006,8,0.78,9,0.693,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,sknG2ISeQHU,claimed,self,VN,2.448,2.448,2.293,0.155,4.449,3739,1.19,4008,1.11,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,gkwJpAOGsoA,claimed,self,DE,0.002,0.002,0.002,0,0.004,2,2.164,2,2.164,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,-41-C19a1XI,claimed,self,GB,0.002,0.002,0.002,0,0.003,1,3.162,1,3.162,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,zAucCADkz9g,claimed,self,TH,0,0,0,0,0,1,0.013,1,0.013,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,k20BZzBoyfc,claimed,self,PH,0,0,0,0,0.001,1,0.867,1,0.867,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,hxEZt9DSqrM,claimed,self,HK,0,0,0,0,0.001,2,0.364,2,0.364,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,xq8wu0xZNqk,claimed,self,DE,0,0,0,0,0.001,3,0.262,3,0.262,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,sknG2ISeQHU,claimed,self,HK,0.002,0.002,0.002,0,0.004,2,2.248,2,2.248,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,ZoWKYgSxMQA,claimed,self,CA,0.023,0.023,0.023,0,0.041,22,1.863,23,1.782,0,0
20190111,UCn3uUiUoWKLW0Lo-em-XQ2g,-cblX8vHxzI,claimed,self,JP,0.002,0.002,0.002,0,0.004,1,3.593,1,3.593,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,csmoQ45rGbI,claimed,self,TW,0.002,0.002,0.002,0,0.003,5,0.682,6,0.568,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,5jXBbk80XQA,claimed,self,CL,0.006,0.006,0.006,0,0.011,12,0.957,12,0.957,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,m7-9z13gVXU,claimed,self,US,0.003,0.003,0.003,0,0.006,3,1.989,3,1.989,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,ZoWKYgSxMQA,claimed,self,IN,0.903,0.903,0.903,0,1.641,1801,0.911,1813,0.905,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,5jXBbk80XQA,claimed,self,PH,0.094,0.094,0.092,0.002,0.172,225,0.763,232,0.74,0,0
20190111,UC_A4atmgIGQK_BLsnxjsCEw,48bq51zJZ88,claimed,self,RO,0.001,0.001,0.001,0,0.003,3,0.861,3,0.861,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,CvdXsHeV8gY,claimed,self,PH,0.007,0.007,0.004,0.002,0.012,50,0.24,52,0.231,0,0
20190111,UC42rHKsPLtfJMxWU-CWTeFQ,ZNfElxi4Vsg,claimed,self,VN,0.008,0.008,0.008,0,0.015,21,0.695,15,0.972,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,pSFWaT8ZpAI,claimed,self,DO,0,0,0,0,0,1,0.009,1,0.009,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,BvK3ORQSPh0,claimed,self,VN,0.002,0.002,0,0.002,0.004,1,4.289,1,4.289,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,pwQo6KSkUTQ,claimed,self,VN,0.004,0.004,0.004,0,0.007,17,0.421,16,0.447,0,0
20190111,UClwnx0YD7cmueC-NveViVHA,SatA35VTgI8,claimed,self,VN,0.122,0.122,0.12,0.002,0.222,288,0.772,304,0.731,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,rJvRlYv4TjM,claimed,self,US,0.082,0.08,0.08,0,0.145,16,9.079,17,8.544,0.002,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,we9ICcbWTDo,claimed,self,IL,0.004,0.004,0.004,0,0.008,10,0.794,10,0.794,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,Dpf70T_L7F0,claimed,self,EC,0.002,0.002,0.002,0,0.003,2,1.375,2,1.375,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,5jXBbk80XQA,claimed,self,AU,0.2,0.199,0.177,0.022,0.361,65,5.553,66,5.469,0.001,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,AD18yd1HKeU,claimed,self,VN,0.001,0.001,0.001,0,0.001,4,0.264,4,0.264,0,0
20190111,UCRP6wPuXh2ZqjKCrANXJZdw,gj10kZYVJ9M,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,0.967,1,0.967,0,0
20190111,UCYhCL52IT71aqnvmscI-aZw,joB0B9wKcuY,claimed,self,RU,0.002,0.002,0.002,0,0.003,1,3.321,1,3.321,0,0
20190111,UCYhCL52IT71aqnvmscI-aZw,Dw5WfTyKwds,claimed,self,VN,0,0,0,0,0,1,0.165,2,0.083,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,fv3Lm5gxg3M,claimed,self,IT,0,0,0,0,0.001,4,0.196,4,0.196,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,FUhSoyT8G-c,claimed,self,VN,0,0,0,0,0,2,0.112,2,0.112,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Ixyw6PEZxiQ,claimed,self,SL,0.001,0.001,0.001,0,0.001,1,1.009,1,1.009,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,EAmzjI4ySac,claimed,self,LK,0.001,0.001,0.001,0,0.002,28,0.065,30,0.061,0,0
20190111,UCt_Zg0AFREcfbuOcHyxNp_Q,mwAAik_Ca_0,claimed,self,AU,0.018,0.018,0.018,0,0.032,6,5.352,7,4.587,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,CvdXsHeV8gY,claimed,self,AU,0.051,0.049,0.026,0.023,0.089,27,3.291,30,2.962,0.002,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,tJdwZwvmTE0,claimed,self,VN,0.003,0.003,0.001,0.003,0.006,7,0.865,7,0.865,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,45Fnwq0GnS0,claimed,self,VN,0.007,0.007,0.007,0,0.012,37,0.329,41,0.297,0,0
20190111,UCyt-QAsMUqDhC4tbwanWUlQ,CRv8abktlEI,claimed,self,US,0.005,0.005,0.005,0,0.01,4,2.392,9,1.063,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,ybZYH523hoo,claimed,self,KG,0.006,0.006,0.006,0,0.011,15,0.731,15,0.731,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,RListOfu-h8,claimed,self,US,0.004,0.004,0.004,0,0.007,2,3.402,2,3.402,0,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,LSz5nPGElr0,claimed,self,TW,0.014,0.014,0.014,0,0.025,4,6.297,5,5.038,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,rC6dglxZvD4,claimed,self,SG,0.001,0.001,0.001,0,0.003,1,2.535,1,2.535,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,XhjAIKFZUn8,claimed,self,SE,0.002,0.002,0.002,0,0.004,2,2.136,2,2.136,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,IZ57lXJNy5M,claimed,self,US,0.013,0.013,0.013,0,0.023,6,3.855,7,3.304,0,0
20190111,UCag_pQZXT-mPS94lr1_jZyA,FL8tfq0uJgk,claimed,self,TW,0.016,0.016,0.016,0,0.028,2,14.093,4,7.046,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,bjsmzFXjDXA,claimed,self,ET,0.002,0.002,0.002,0,0.003,1,2.774,1,2.774,0,0
20190111,UCnp291tDquOa2Mz3LxY9Iew,XL9fpLRzpGU,claimed,self,VN,0.001,0.001,0.001,0,0.001,2,0.616,2,0.616,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,ftdKkPSqpKs,claimed,self,US,0.013,0.013,0.013,0,0.023,16,1.466,16,1.466,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,fCDbWtRtLt8,claimed,self,VN,0.003,0.003,0.003,0,0.005,6,0.85,6,0.85,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,8Qbk1JN6KwU,claimed,self,VN,0,0,0,0,0.001,1,0.772,1,0.772,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,pXdfhPAyzNc,claimed,self,VN,0.007,0.007,0.007,0,0.013,22,0.613,33,0.409,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,_oazx9d_dgE,claimed,self,AO,0.001,0.001,0.001,0,0.001,1,1.001,1,1.001,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,NCFA9tU4Tpg,claimed,self,MY,0.006,0.006,0.006,0,0.011,14,0.776,15,0.724,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,kUxfaE5vR0Y,claimed,self,IN,0.001,0.001,0.001,0,0.001,1,1.043,1,1.043,0,0
20190111,UCHXT6hcUpi8NAiHRu622CUw,gVTTQwTfp-Y,claimed,self,VN,0,0,0,0,0,1,0.055,1,0.055,0,0
20190111,UCYhCL52IT71aqnvmscI-aZw,Djw5AysjztM,claimed,self,US,0.002,0,0,0,0,0,0,0,0,0.002,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,77EhzjVk9VQ,claimed,self,GB,0.002,0.002,0.002,0,0.004,3,1.299,3,1.299,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Q9lrp5Q69uU,claimed,self,ID,0.001,0.001,0.001,0,0.001,1,1.339,1,1.339,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,KAGyvMGa3Jc,claimed,self,GB,0.001,0.001,0.001,0,0.001,1,1.046,1,1.046,0,0
20190111,UC_A4atmgIGQK_BLsnxjsCEw,VApcdNfLFSA,claimed,self,US,0.002,0.002,0.002,0,0.004,2,2.242,2,2.242,0,0
20190111,UCxQAr3INJxTZIsDpKV_LfGQ,xmfP2YHXkXo,claimed,self,VN,0.001,0.001,0.001,0,0.001,3,0.319,3,0.319,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,94NhGRgQAcc,claimed,self,TW,0.001,0.001,0.001,0,0.002,1,2.013,1,2.013,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,nvEZdxCUonw,claimed,self,VN,0,0,0,0,0.001,7,0.128,7,0.128,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,pSFWaT8ZpAI,claimed,self,KW,0.005,0.005,0.005,0,0.009,18,0.492,18,0.492,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,BPP-8hzh7mU,claimed,self,AZ,0,0,0,0,0,2,0.073,4,0.037,0,0
20190111,UC1CeYWtAz6CpHIgOC3DXQhw,tbQJpyaLwKk,claimed,self,SA,0.009,0.009,0.009,0,0.016,2,7.891,4,3.946,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,BtzI592Kois,claimed,self,HU,0.001,0.001,0.001,0,0.001,2,0.704,2,0.704,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,YCO0Edv-wfU,claimed,self,EG,0,0,0,0,0.001,4,0.146,4,0.146,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,jWv04qEc7Jk,claimed,self,GB,0.012,0.011,0.011,0,0.02,9,2.189,9,2.189,0.001,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,rAki3I8G3dI,claimed,self,MY,0.002,0.002,0,0.002,0.004,4,1.113,4,1.113,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,Pzzwvz4VV4A,claimed,self,VN,0.001,0.001,0.001,0,0.002,1,1.824,2,0.912,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,sfJWy37CqXg,claimed,self,VN,0.009,0.009,0.009,0,0.017,31,0.549,36,0.473,0,0
20190111,UCxQAr3INJxTZIsDpKV_LfGQ,QdUKb5Xpvug,claimed,self,VN,0.003,0.003,0.003,0,0.005,12,0.436,13,0.402,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,liOxQot-BWs,claimed,self,US,0.081,0.08,0.08,0,0.146,3,48.754,6,24.377,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,dekftOs6lXA,claimed,self,SG,0.002,0.002,0.002,0,0.003,1,3.058,1,3.058,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,_KBrMF4wNqU,claimed,self,BE,0.002,0.002,0.002,0,0.003,1,3.051,3,1.017,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,y_I9DWqHwRI,claimed,self,KH,0,0,0,0,0.001,1,0.582,1,0.582,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,0ejoCYSob6A,claimed,self,US,0.014,0.012,0.012,0,0.022,16,1.403,20,1.123,0.002,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,bVGSywCoxNU,claimed,self,RO,0,0,0,0,0,1,0.066,1,0.066,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,PS,0.001,0.001,0.001,0,0.001,3,0.49,3,0.49,0,0
20190111,UCag_pQZXT-mPS94lr1_jZyA,H1qudMJdGns,claimed,self,TW,0.022,0.022,0.022,0,0.039,4,9.83,7,5.617,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,jQzrMCmUa-I,claimed,self,VN,0.003,0.003,0.003,0,0.005,6,0.91,6,0.91,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,ImkTBB5Qk3U,claimed,self,KH,0.001,0.001,0.001,0,0.001,1,1.484,1,1.484,0,0
20190111,UCFpT4AHklOEKrdqwmpCMO5g,UZ-2Kn3C02M,claimed,self,VN,0.042,0.042,0.035,0.007,0.076,61,1.244,65,1.168,0,0
20190111,UCrVzQ1pLTg5_o807SIADtFA,4_jg1JoV4c8,claimed,thirdParty,US,0.01,0,0,0,0,0,0,0,0,0.01,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,ggM4y_hn3TA,claimed,self,AU,0.003,0.003,0.003,0,0.006,4,1.431,4,1.431,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,-BpQHSJsOtQ,claimed,self,CA,0.002,0.002,0.002,0,0.004,1,3.632,1,3.632,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,P9-u_Ts1UCQ,claimed,self,TH,0,0,0,0,0,1,0.185,1,0.185,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,SN,0.007,0.007,0.007,0,0.012,76,0.159,76,0.159,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,BfnBXz5hzsg,claimed,self,VN,0.001,0.001,0.001,0,0.002,3,0.744,5,0.447,0,0
20190111,UCag_pQZXT-mPS94lr1_jZyA,i3Vz6rwtKW4,claimed,self,CA,0.043,0.043,0.033,0.011,0.079,4,19.74,3,26.32,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,iffRyP5IzMo,claimed,self,ID,0.002,0.002,0.002,0,0.003,3,1.13,3,1.13,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,GEIhpOEL36I,claimed,self,ZZ,0,0,0,0,0.001,2,0.451,4,0.225,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,h-NPMkMnURA,claimed,self,US,0.009,0.009,0.009,0,0.016,3,5.273,3,5.273,0,0
20190111,UCiD38D8Nr0eFvRfwtluF0kw,73jE-Dy7WP8,claimed,thirdParty,JP,0.101,0.101,0.101,0,0.184,12,15.33,16,11.497,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,mgG23huXY-A,claimed,self,NL,0.007,0.007,0.007,0,0.013,3,4.296,4,3.222,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,4CrdcBGdTuE,claimed,self,VN,0.025,0.025,0.025,0,0.046,113,0.403,111,0.41,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,jWv04qEc7Jk,claimed,self,DE,0.006,0.006,0.006,0,0.011,1,10.659,1,10.659,0,0
20190111,UCkBngOIJHGZSIQsrJ-ujIuQ,ybZYH523hoo,claimed,self,PA,0.002,0.002,0.002,0,0.004,4,1.107,4,1.107,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,_KBrMF4wNqU,claimed,self,TH,0,0,0,0,0,2,0.035,2,0.035,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,Ue0_g3zeYfs,claimed,self,CA,0.041,0.041,0.041,0,0.075,2,37.41,2,37.41,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,bjsmzFXjDXA,claimed,self,US,0.002,0.002,0.002,0,0.004,3,1.194,3,1.194,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,ispTFc9s-Lo,claimed,self,NL,0.001,0.001,0.001,0,0.001,2,0.644,3,0.43,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,_CrMhoFMQRY,claimed,self,TH,0.004,0.004,0.004,0,0.006,6,1.072,15,0.429,0,0
20190111,UCZvcMJ-YMxS9foXA049ZrtA,YbZ3tGpnwRw,claimed,self,VN,0.001,0.001,0.001,0,0.002,1,1.759,1,1.759,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,ma8pCmWiMvQ,claimed,self,VN,0.008,0.008,0.008,0,0.014,40,0.36,40,0.36,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,doiz_C2IHOM,claimed,self,BE,0.005,0.005,0.005,0,0.009,1,9.364,1,9.364,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,XraLEQFjBt0,claimed,self,SE,0.003,0.003,0.003,0,0.005,1,4.868,1,4.868,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,u4q1wLMCqGM,claimed,self,VN,0.07,0.07,0.07,0,0.127,100,1.27,107,1.187,0,0
20190111,UCipHWim9P0HEcScbiorqyEA,g2tj5t6Q8kk,claimed,self,AU,0.003,0.003,0.003,0,0.005,3,1.788,3,1.788,0,0
20190111,UCypT4ktkbLx9kE3cehVKAhA,CPn1dvG0Ut0,claimed,self,CA,0.002,0.002,0.002,0,0.004,4,0.946,4,0.946,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,xLQzQGzuEAI,claimed,self,SG,0.015,0.015,0.015,0,0.028,14,1.974,15,1.843,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,C3npfHALins,claimed,self,VN,0.02,0.02,0.02,0,0.037,32,1.143,36,1.016,0,0
20190111,UCR_G833dv3EJY0247JnBbBQ,TTMfgh2kymI,claimed,thirdParty,TH,0.003,0.003,0.003,0,0.006,5,1.267,5,1.267,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,axifyodhjyU,claimed,self,VN,0.003,0.003,0.003,0,0.005,8,0.574,9,0.511,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,wTp_UD9tWMY,claimed,self,VN,0.001,0.001,0.001,0,0.001,2,0.462,2,0.462,0,0
20190111,UCiu6Pc8Dix53ijEWSXRHNnQ,-VpqdP-3sAo,claimed,self,TR,0.001,0.001,0.001,0,0.002,4,0.462,14,0.132,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,JMqilthfODU,claimed,self,VN,0.001,0.001,0.001,0,0.001,5,0.219,5,0.219,0,0
20190111,UCxkC-Qes_tz0xuQwjaquTzw,x1zlGbsPUQQ,claimed,self,IN,0.002,0.002,0.002,0,0.003,11,0.314,12,0.288,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Ju9qvRX_9ls,claimed,self,JM,0.001,0.001,0.001,0,0.002,2,1.234,2,1.234,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,6-oWGR-K0D4,claimed,self,VN,0.031,0.031,0.03,0.001,0.057,105,0.543,105,0.543,0,0
20190111,UCnp291tDquOa2Mz3LxY9Iew,bu_5PK3Sd9I,claimed,self,VN,0.003,0.003,0.003,0,0.006,1,5.597,1,5.597,0,0
20190111,UCb2iEG1CZVwGCC1VQaRo7ZQ,Whd4NzAb8tU,claimed,self,TW,0.003,0.003,0.003,0,0.006,1,6.099,1,6.099,0,0
20190111,UCz1LaJzBXTaAZDtJq4hqiMw,-G16rSAlRtc,claimed,self,VN,0.001,0.001,0.001,0,0.002,8,0.3,12,0.2,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,l746Mx9dcII,claimed,self,BD,0.022,0.022,0.022,0,0.041,35,1.163,36,1.131,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,8PVWQWCmirM,claimed,self,CA,0.043,0.043,0.043,0,0.078,71,1.099,71,1.099,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,aBL5eNGAge0,claimed,self,ID,0.001,0.001,0.001,0,0.001,2,0.688,2,0.688,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,S7AbItAKE4g,claimed,self,VN,0.52,0.52,0.52,0,0.941,1137,0.828,1237,0.761,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,8PVWQWCmirM,claimed,self,IN,0.235,0.235,0.233,0.002,0.427,1194,0.357,1194,0.357,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,3tpxgOWom-I,claimed,self,VN,0.866,0.866,0.866,0,1.574,1123,1.401,1585,0.993,0,0
20190111,UCgb17I1QqqCmZg0QBYye3NA,eD-KpWKLdPU,claimed,self,ZA,0.002,0.002,0.002,0,0.005,5,0.901,5,0.901,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,3CT0go8a8vg,claimed,self,JP,0.003,0.003,0.003,0,0.005,4,1.351,4,1.351,0,0
20190111,UCRr7SQnvbQbBu67S2c31yvw,i0TWwVEucG8,claimed,self,US,0.011,0.011,0,0.011,0.021,2,10.265,2,10.265,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,DvRmTbFMtLE,claimed,self,TZ,0.001,0.001,0.001,0,0.001,2,0.518,2,0.518,0,0
20190111,UC9YSngk5ablDGZiLJvvbKzQ,we9ICcbWTDo,claimed,self,FR,0.03,0.03,0.03,0,0.055,62,0.88,64,0.853,0,0
20190111,UCA3FSL2BxktwLHmlWkdmc4A,G9LVzK4zI5g,claimed,self,VN,0.218,0.218,0.218,0,0.396,419,0.944,448,0.883,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,EAmzjI4ySac,claimed,self,ZZ,0.009,0.009,0.009,0,0.016,4,4.119,5,3.295,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,YNtmAvwULQQ,claimed,self,MC,0.002,0.002,0.002,0,0.003,1,3.022,1,3.022,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,sJzm3BvWaTo,claimed,self,VN,0.001,0.001,0.001,0,0.001,1,1.097,1,1.097,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,AsLLYC6Nb4w,claimed,self,TW,0.001,0.001,0.001,0,0.002,2,1.042,2,1.042,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,NzrK7AOCQ_w,claimed,self,VN,0.005,0.005,0.005,0,0.008,11,0.751,11,0.751,0,0
20190111,UCnp291tDquOa2Mz3LxY9Iew,7uJPhd5CYqU,claimed,self,VN,0.001,0.001,0.001,0,0.002,2,0.796,3,0.531,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,TpwHFiyeINw,claimed,self,US,0.005,0.005,0.005,0,0.009,2,4.325,2,4.325,0,0
20190111,UC_2Wbh0vaQ6GlTFSVxSG3vw,tcI3GDpcD2c,claimed,self,VN,0.06,0.06,0.06,0,0.11,100,1.098,118,0.93,0,0
20190111,UCw0U1UG1kaJH-1oH_J83e7A,9Pa97ppN_qA,claimed,self,VN,0.001,0.001,0.001,0,0.003,4,0.666,4,0.666,0,0
20190111,UCyt-QAsMUqDhC4tbwanWUlQ,tHpn2xjPa8Y,claimed,self,VN,0.001,0.001,0.001,0,0.002,5,0.476,5,0.476,0,0
20190111,UCYhCL52IT71aqnvmscI-aZw,xdOyMCm_EpQ,claimed,self,TW,0.002,0.002,0.002,0,0.004,3,1.215,3,1.215,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,Dpf70T_L7F0,claimed,self,KH,0.002,0.002,0.002,0,0.003,2,1.496,3,0.997,0,0
20190111,UCgBeh1ryYVPOj3F296pZQ8g,BbJES9JubOc,claimed,self,US,0.016,0.016,0.016,0,0.029,3,9.522,3,9.522,0,0
20190111,UCn3uUiUoWKLW0Lo-em-XQ2g,ozdbsYX9EZE,claimed,self,VN,0.035,0.035,0.032,0.003,0.063,90,0.701,112,0.564,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,yTz8xxEEkqg,claimed,self,FR,0.002,0.002,0.002,0,0.004,2,2.146,2,2.146,0,0
20190111,UCq0mSKeROvWfBZxucSPYC_Q,j1PTRE9TRHE,claimed,self,AU,0.01,0.01,0.01,0,0.018,2,8.852,2,8.852,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,GEIhpOEL36I,claimed,self,DE,0.012,0.012,0.012,0,0.023,2,11.271,7,3.22,0,0
20190111,UCBsczXBx4PXjHzujuIq1kYg,Yn6zH76dSww,claimed,self,AT,0.001,0.001,0.001,0,0.002,3,0.597,3,0.597,0,0
20190111,UCi2_GBlJaCqBcr8vYL01hNQ,zjZO9GoWPLE,claimed,self,PK,0.001,0.001,0.001,0,0.001,1,1.066,1,1.066,0,0
20190111,UCMyxS0UhDWoQXTq7yEcwuWw,QEF645_sXRw,claimed,self,LA,0,0,0,0,0,1,0.417,1,0.417,0,0
